id,kode_pohon,nama_latin,nama_lokal,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
533,MD0197,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,27,20,Hutan Desa Muara Dua,gambut,-,1.0380885,101.9893908,47.03045195,0.05,-,-,-,Indra,2021-10-11 13:23:00.000+07:00," Rp50,000 ",1097.81,-,Chave (2005),media/MD533.jpg,media/1633928833861.jpg,media/1633928847105.jpg,media/1633928859841.jpg,adopsipohonriau/533
534,MD0196,Shorea sp.,Meranti Batu,Pohon Muda,icon/young_tree.svg,-,32,25,Hutan Desa Muara Dua,gambut,-,1.0381937,101.9893706,47.34043375,0.05,-,-,-,Indra,2021-10-11 13:25:00.000+07:00," Rp50,000 ",1901.71,-,Chave (2005),media/MD534.jpg,media/1633929020498.jpg,media/1633929034332.jpg,media/1633929057820.jpg,adopsipohonriau/534
535,MD0807,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,20,Hutan Desa Muara Dua,gambut,-,1.0384734,101.9889816,41.0877335,0.05,-,-,-,Indra,2021-10-13 09:05:00.000+07:00," Rp50,000 ",344.97,-,Chave (2005),media/MD535.jpg,media/1633929446098.jpg,media/1633929458336.jpg,media/1633929488291.jpg,adopsipohonriau/535
536,MD0813,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,20,18,Hutan Desa Muara Dua,gambut,-,1.0384893,101.9890011,42.17941315,0.05,-,-,-,Indra,2021-10-13 09:09:00.000+07:00," Rp50,000 ",545.77,-,Chave (2005),media/MD536.jpg,media/1633929702208.jpg,media/1633929714371.jpg,media/1633929730024.jpg,adopsipohonriau/536
537,MD0814,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,17,20,Hutan Desa Muara Dua,gambut,-,1.0385482,101.9889897,35.51595186,0.05,-,-,-,Indra,2021-10-13 09:12:00.000+07:00," Rp50,000 ",243.09,-,Chave (2005),media/MD537.jpg,media/1633929880103.jpg,media/1633929899682.jpg,media/1633929920644.jpg,adopsipohonriau/537
538,MD0812,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,24,15,Hutan Desa Muara Dua,gambut,-,1.0384202,101.9890299,39.36089209,0.05,-,-,-,Roni,2021-10-13 09:14:00.000+07:00," Rp50,000 ",801.66,-,Brown (1997),media/MD538.jpg,media/1633930311459.jpg,media/1633930325759.jpg,media/1633930341454.jpg,adopsipohonriau/538
539,MD0811,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,18,10,Hutan Desa Muara Dua,gambut,-,1.0384602,101.9890936,39.90598281,0.05,-,-,-,Roni,2021-10-13 09:17:00.000+07:00," Rp50,000 ",290.26,-,Chave (2005),media/MD539.jpg,media/1633930736397.jpg,media/1633930748409.jpg,media/1633930761657.jpg,adopsipohonriau/539
540,MD0817,Macaranga hypoleuca,Mahang,Pohon Muda,icon/young_tree.svg,-,35,15,Hutan Desa Muara Dua,gambut,-,1.0383707,101.9892509,38.94760412,0.05,-,-,-,Roni,2021-10-13 09:20:00.000+07:00," Rp50,000 ",661.53,-,Chave (2005),media/MD540.jpg,media/1633930916522.jpg,media/1633930930800.jpg,media/1633930939840.jpg,adopsipohonriau/540
541,MD0819,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,30,28,Hutan Desa Muara Dua,gambut,-,1.038491,101.9889539,41.03458789,0.05,-,-,-,Indra,2021-10-13 09:25:00.000+07:00," Rp50,000 ",1023.04,-,Chave (2005),media/MD541.jpg,media/1633931094249.jpg,media/1633931110459.jpg,media/1633931124947.jpg,adopsipohonriau/541
542,MD0820,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0385211,101.9889567,36.57231927,0.05,-,-,-,Indra,2021-10-13 09:28:00.000+07:00," Rp50,000 ",888.88,-,Chave (2005),media/MD542.jpg,media/1633931268253.jpg,media/1633931304229.jpg,media/1633931329615.jpg,adopsipohonriau/542
543,MD0821,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,18,20,Hutan Desa Muara Dua,gambut,-,1.0385548,101.9889953,40.43849841,0.05,-,-,-,Indra,2021-10-13 09:31:00.000+07:00," Rp50,000 ",497.51,-,Chave (2005),media/MD543.jpg,media/1633931491100.jpg,media/1633931507901.jpg,media/1633931526717.jpg,adopsipohonriau/543
544,MD0826,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,33,20,Hutan Desa Muara Dua,gambut,-,1.0386024,101.9890513,38.35383168,0.05,-,-,-,Indra,2021-10-13 09:34:00.000+07:00," Rp50,000 ",1920.47,-,Chave (2005),media/MD544.jpg,media/1633931640473.jpg,media/1633931653657.jpg,media/1633931662910.jpg,adopsipohonriau/544
545,MD0825,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0385372,101.9889408,36.27732204,0.05,-,-,-,Indra,2021-10-13 09:37:00.000+07:00," Rp50,000 ",3105.88,-,Chave (2005),media/MD545.jpg,media/1633931768558.jpg,media/1633931781946.jpg,media/1633931793062.jpg,adopsipohonriau/545
546,MD0830,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,20,18,Hutan Desa Muara Dua,gambut,-,1.0386348,101.9890661,40.89185155,0.05,-,-,-,Indra,2021-10-13 09:40:00.000+07:00," Rp50,000 ",301.22,-,Chave (2005),media/MD546.jpg,media/1633931919232.jpg,media/1633931933713.jpg,media/1633931945678.jpg,adopsipohonriau/546
547,MD0835,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,15,15,Hutan Desa Muara Dua,gambut,-,1.0386918,101.9890541,36.30939769,0.05,-,-,-,Indra,2021-10-13 09:44:00.000+07:00," Rp50,000 ",318.22,-,Chave (2005),media/MD547.jpg,media/1633932167912.jpg,media/1633932185567.jpg,media/1633932196302.jpg,adopsipohonriau/547
548,MD0834,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,18,15,Hutan Desa Muara Dua,gambut,-,1.0386883,101.9890517,36.30939769,0.05,-,-,-,Indra,2021-10-13 09:47:00.000+07:00," Rp50,000 ",454.24,-,Chave (2005),media/MD548.jpg,media/1633932345881.jpg,media/1633932359553.jpg,media/1633932378204.jpg,adopsipohonriau/548
549,MD0836,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,20,18,Hutan Desa Muara Dua,gambut,-,1.0386348,101.9890744,32.18260259,0.05,-,-,-,Indra,2021-10-13 09:50:00.000+07:00," Rp50,000 ",301.22,-,Chave (2005),media/MD549.jpg,media/1633932508321.jpg,media/1633932522764.jpg,media/1633932536095.jpg,adopsipohonriau/549
550,MD0840,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,15,10,Hutan Desa Muara Dua,gambut,-,1.0386098,101.9892,28.53129393,0.05,-,-,-,Indra,2021-10-13 09:53:00.000+07:00," Rp50,000 ",214.22,-,Chave (2005),media/MD550.jpg,media/1633932712437.jpg,media/1633932726490.jpg,media/1633932738627.jpg,adopsipohonriau/550
551,MD0827,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,18,18,Hutan Desa Muara Dua,gambut,-,1.0386617,101.9889433,22.75258836,0.05,-,-,-,Indra,2021-10-13 09:57:00.000+07:00," Rp50,000 ",245.22,-,Chave (2005),media/MD551.jpg,media/1633932910268.jpg,media/1633932925772.jpg,media/1633932936625.jpg,adopsipohonriau/551
552,MD0841,Cratoxylum formosum ,Geronggang,Pohon Tua,icon/mature_tree.svg,-,42,35,Hutan Desa Muara Dua,gambut,-,1.0386524,101.9888876,13.88474572,0.05,-,-,-,Indra,2021-10-13 10:08:00.000+07:00," Rp200,000 ",3302.75,-,Chave (2005),media/MD552.jpg,media/1633933177291.jpg,media/1633933190488.jpg,media/1633933198282.jpg,adopsipohonriau/552
553,MD0856,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0386638,101.9889207,-3.817521941,0.05,-,-,-,Indra,2021-10-13 10:29:00.000+07:00," Rp50,000 ",143.79,-,Chave (2005),media/MD553.jpg,media/1633933344034.jpg,media/1633933359852.jpg,media/1633933370733.jpg,adopsipohonriau/553
554,MD0842,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Muara Dua,gambut,-,1.0386413,101.9887853,3.387570448,0.05,-,-,-,Indra,2021-10-13 10:33:00.000+07:00," Rp50,000 ",1393.54,-,Chave (2005),media/MD554.jpg,media/1633933501790.jpg,media/1633933517017.jpg,media/1633933526898.jpg,adopsipohonriau/554
555,MD0855,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0386557,101.9888563,-0.563717751,0.05,-,-,-,Indra,2021-10-13 10:35:00.000+07:00," Rp50,000 ",311.21,-,Chave (2005),media/MD555.jpg,media/1634090693524.jpg,media/1634090716427.jpg,media/1634090740164.jpg,adopsipohonriau/555
556,MD0847,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,15,10,Hutan Desa Muara Dua,gambut,-,1.0385314,101.9887206,4.701619247,0.05,-,-,-,Indra,2021-10-13 10:38:00.000+07:00," Rp50,000 ",96.8,-,Chave (2005),media/MD556.jpg,media/1634090898847.jpg,media/1634090917813.jpg,media/1634090978328.jpg,adopsipohonriau/556
557,MD0846,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,22,18,Hutan Desa Muara Dua,gambut,-,1.0386601,101.9888026,-5.073742397,0.05,-,-,-,Indra,2021-10-13 10:41:00.000+07:00," Rp50,000 ",362.81,-,Chave (2005),media/MD557.jpg,media/1634091092392.jpg,media/1634091103313.jpg,media/1634091131091.jpg,adopsipohonriau/557
558,MD0850,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0385547,101.988789,2.313853642,0.05,-,-,-,Indra,2021-10-13 10:44:00.000+07:00," Rp50,000 ",143.79,-,Chave (2005),media/MD558.jpg,media/1634091271337.jpg,media/1634091281279.jpg,media/1634091290082.jpg,adopsipohonriau/558
559,MD0854,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,15,12,Hutan Desa Muara Dua,gambut,-,1.0385486,101.9888072,-2.772779585,0.05,-,-,-,Indra,2021-10-13 10:46:00.000+07:00," Rp50,000 ",242.94,-,Chave (2005),media/MD559.jpg,media/1634091399303.jpg,media/1634091420170.jpg,media/1634091434310.jpg,adopsipohonriau/559
560,MD0852,Diospyros siamang,Arang Arang,Pohon Tua,icon/mature_tree.svg,-,43,36,Hutan Desa Muara Dua,gambut,-,1.0384794,101.9886498,-1.309414939,0.05,-,-,-,Indra,2021-10-13 10:49:00.000+07:00," Rp200,000 ",4645.87,-,Chave (2005),media/MD560.jpg,media/1634091593012.jpg,media/1634091605009.jpg,media/1634091616839.jpg,adopsipohonriau/560
561,MD0860,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,45,30,Hutan Desa Muara Dua,gambut,-,1.038484,101.9886022,1.87182891,0.05,-,-,-,Indra,2021-10-13 10:54:00.000+07:00," Rp200,000 ",4375.13,-,Chave (2005),media/MD561.jpg,media/1634091839224.jpg,media/1634091869335.jpg,media/1634091901111.jpg,adopsipohonriau/561
562,MD0859,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,38,35,Hutan Desa Muara Dua,gambut,-,1.038604,101.9886035,-4.720341525,0.05,-,-,-,Indra,2021-10-13 10:58:00.000+07:00," Rp50,000 ",4238.79,-,Chave (2005),media/MD562.jpg,media/1634092043414.jpg,media/1634092065889.jpg,media/1634092084370.jpg,adopsipohonriau/562
563,MD0861,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,18,Hutan Desa Muara Dua,gambut,-,1.0385085,101.9885303,-2.018404423,0.05,-,-,-,Indra,2021-10-13 11:01:00.000+07:00," Rp50,000 ",311.26,-,Chave (2005),media/MD563.jpg,media/1634092228463.jpg,media/1634092253650.jpg,media/1634092268645.jpg,adopsipohonriau/563
564,MD0864,Cratoxylum formosum ,Geronggang,Pohon Muda,icon/young_tree.svg,-,37,30,Hutan Desa Muara Dua,gambut,-,1.0384843,101.9885531,-2.962948461,0.05,-,-,-,Indra,2021-10-13 11:05:00.000+07:00," Rp50,000 ",3461.73,-,Chave (2005),media/MD564.jpg,media/1634092451214.jpg,media/1634092469535.jpg,media/1634092487671.jpg,adopsipohonriau/564
565,MD0862,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,22,18,Hutan Desa Muara Dua,gambut,-,1.0384375,101.9885953,30.80684706,0.05,-,-,-,Indra,2021-10-13 11:41:00.000+07:00," Rp50,000 ",657.36,-,Chave (2005),media/MD565.jpg,media/1634092611458.jpg,media/1634092625098.jpg,media/1634092657742.jpg,adopsipohonriau/565
566,MD0870,Syzygium sp.,Kelat,Pohon Tua,icon/mature_tree.svg,-,45,30,Hutan Desa Muara Dua,gambut,-,1.0384559,101.9886759,39.44613371,0.05,-,-,-,Indra,2021-10-13 11:44:00.000+07:00," Rp200,000 ",5158.39,-,Chave (2005),media/MD566.jpg,media/1634092801019.jpg,media/1634092815731.jpg,media/1634092833304.jpg,adopsipohonriau/566
567,MD0869,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,32,28,Hutan Desa Muara Dua,gambut,-,1.0384665,101.9885901,26.95948588,0.05,-,-,-,Indra,2021-10-13 11:48:00.000+07:00," Rp50,000 ",2124.13,-,Chave (2005),media/MD567.jpg,media/1634093009033.jpg,media/1634093024933.jpg,media/1634093056265.jpg,adopsipohonriau/567
568,MD0868,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Muara Dua,gambut,-,1.0383646,101.9887584,34.01546352,0.05,-,-,-,Indra,2021-10-13 11:51:00.000+07:00," Rp50,000 ",1178.58,-,Chave (2005),media/MD568.jpg,media/1634093176472.jpg,media/1634093196557.jpg,media/1634093213486.jpg,adopsipohonriau/568
569,MD0871,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,22,20,Hutan Desa Muara Dua,gambut,-,1.0383819,101.9886288,41.70224575,0.05,-,-,-,Indra,2021-10-13 11:53:00.000+07:00," Rp50,000 ",402.11,-,Chave (2005),media/MD569.jpg,media/1634093390347.jpg,media/1634093403785.jpg,media/1634093421392.jpg,adopsipohonriau/569
570,MD0874,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,30,28,Hutan Desa Muara Dua,gambut,-,1.0383066,101.9886511,31.08414843,0.05,-,-,-,Indra,2021-10-13 11:56:00.000+07:00," Rp50,000 ",1872.7,-,Chave (2005),media/MD570.jpg,media/1634093602461.jpg,media/1634093613423.jpg,media/1634093622842.jpg,adopsipohonriau/570
571,MD0878,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0383018,101.9887687,42.58314,0.05,-,-,-,Indra,2021-10-13 12:00:00.000+07:00," Rp50,000 ",263.21,-,Chave (2005),media/MD571.jpg,media/1634093821782.jpg,media/1634093838748.jpg,media/1634093869255.jpg,adopsipohonriau/571
572,MD0879,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0385375,101.98872,32.31154551,0.05,-,-,-,Indra,2021-10-13 12:02:00.000+07:00," Rp50,000 ",260.52,-,Chave (2005),media/MD572.jpg,media/1634094418847.jpg,media/1634094438001.jpg,media/1634094523038.jpg,adopsipohonriau/572
573,MD0885,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,28,20,Hutan Desa Muara Dua,gambut,-,1.038419,101.9885397,27.0054801,0.05,-,-,-,Indra,2021-10-13 12:05:00.000+07:00," Rp50,000 ",1178.58,-,Chave (2005),media/MD573.jpg,media/1634095743286.jpg,media/1634095758892.jpg,media/1634095775966.jpg,adopsipohonriau/573
574,MD0882,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,22,20,Hutan Desa Muara Dua,gambut,-,1.038408,101.9885189,27.04830364,0.05,-,-,-,Indra,2021-10-13 12:08:00.000+07:00," Rp50,000 ",728.56,-,Chave (2005),media/MD574.jpg,media/1634095916928.jpg,media/1634095928853.jpg,media/1634095976200.jpg,adopsipohonriau/574
575,MD0880,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0384537,101.9884671,22.69989441,0.05,-,-,-,Indra,2021-10-13 12:11:00.000+07:00," Rp50,000 ",935.05,-,Chave (2005),media/MD575.jpg,media/1634096095595.jpg,media/1634096108512.jpg,media/1634096120078.jpg,adopsipohonriau/575
576,MD0890,Diospyros siamang,Arang Arang,Pohon Tua,icon/mature_tree.svg,-,40,35,Hutan Desa Muara Dua,gambut,-,1.0384085,101.9884883,16.28999881,0.05,-,-,-,Indra,2021-10-13 12:17:00.000+07:00," Rp200,000 ",3924.79,-,Chave (2005),media/MD576.jpg,media/1634096226208.jpg,media/1634096240483.jpg,media/1634096306135.jpg,adopsipohonriau/576
577,MD0893,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,30,30,Hutan Desa Muara Dua,gambut,-,1.0383644,101.988486,27.78576405,0.05,-,-,-,Indra,2021-10-13 12:21:00.000+07:00," Rp50,000 ",1982.72,-,Chave (2005),media/MD577.jpg,media/1634096434193.jpg,media/1634096448063.jpg,media/1634096469654.jpg,adopsipohonriau/577
578,MD0888,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,38,28,Hutan Desa Muara Dua,gambut,-,1.0383587,101.988514,46.57039803,0.05,-,-,-,Indra,2021-10-13 12:24:00.000+07:00," Rp50,000 ",2940.45,-,Chave (2005),media/MD578.jpg,media/1634096598676.jpg,media/1634096611343.jpg,media/1634096632941.jpg,adopsipohonriau/578
579,MD0897,Shorea sp.,Meranti,Pohon Tua,icon/mature_tree.svg,-,45,38,Hutan Desa Muara Dua,gambut,-,1.0382876,101.9884634,27.50689912,0.05,-,-,-,Indra,2021-10-13 12:33:00.000+07:00," Rp200,000 ",5567.25,-,Chave (2005),media/MD579.jpg,media/1634096768455.jpg,media/1634096781222.jpg,media/1634096804946.jpg,adopsipohonriau/579
580,MD0917,-,Cermin,Pohon Tua,icon/mature_tree.svg,-,50,45,Hutan Desa Muara Dua,gambut,-,1.0382569,101.9884146,40.28373964,0.05,-,-,-,Indra,2021-10-13 12:42:00.000+07:00," Rp200,000 ",5133.92,-,Brown (1997),media/MD580.jpg,media/1634096932512.jpg,media/1634096950170.jpg,media/1634096959064.jpg,adopsipohonriau/580
581,MD0919,Polyalthia lateriflora,Pisang Pisang,Pohon Tua,icon/mature_tree.svg,-,75,50,Hutan Desa Muara Dua,gambut,-,1.0382532,101.9885073,60.61072608,0.05,-,-,-,Indra,2021-10-13 12:46:00.000+07:00," Rp200,000 ",18147.75,-,Chave (2005),media/MD581.jpg,media/1634097210362.jpg,media/1634097231556.jpg,media/1634097275729.jpg,adopsipohonriau/581
582,MD0915,Macaranga hypoleuca,Mahang,Pohon Muda,icon/young_tree.svg,-,15,20,Hutan Desa Muara Dua,gambut,-,1.0384822,101.9885011,33.27031122,0.05,-,-,-,Indra,2021-10-13 13:11:00.000+07:00," Rp50,000 ",167.57,-,Chave (2005),media/MD582.jpg,media/1634097446089.jpg,media/1634097491203.jpg,media/1634097519116.jpg,adopsipohonriau/582
583,MD0913,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0384985,101.9884703,30.89166577,0.05,-,-,-,Indra,2021-10-13 13:14:00.000+07:00," Rp50,000 ",935.05,-,Chave (2005),media/MD583.jpg,media/1634097641779.jpg,media/1634097678261.jpg,media/1634097696058.jpg,adopsipohonriau/583
584,MD0910,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,35,30,Hutan Desa Muara Dua,gambut,-,1.0384626,101.9884691,28.58421939,0.05,-,-,-,Indra,2021-10-13 13:19:00.000+07:00," Rp50,000 ",1478.49,-,Chave (2005),media/MD584.jpg,media/1634097869851.jpg,media/1634097888842.jpg,media/1634097903796.jpg,adopsipohonriau/584
585,MD0902,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,10,Hutan Desa Muara Dua,gambut,-,1.0384342,101.9884139,30.10586774,0.05,-,-,-,Indra,2021-10-13 13:21:00.000+07:00," Rp50,000 ",175.38,-,Chave (2005),media/MD585.jpg,media/1634100043889.jpg,media/1634100059729.jpg,media/1634100074905.jpg,adopsipohonriau/585
586,MD0904,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,18,15,Hutan Desa Muara Dua,gambut,-,1.0384799,101.9882861,27.07466349,0.05,-,-,-,Indra,2021-10-13 13:24:00.000+07:00," Rp50,000 ",371.88,-,Chave (2005),media/MD586.jpg,media/1634100222521.jpg,media/1634100236681.jpg,media/1634100256915.jpg,adopsipohonriau/586
587,MD0901,Cratoxylum formosum ,Geronggang,Pohon Tua,icon/mature_tree.svg,-,60,40,Hutan Desa Muara Dua,gambut,-,1.038517,101.9883782,30.92058663,0.05,-,-,-,Indra,2021-10-13 13:29:00.000+07:00," Rp200,000 ",11777.56,-,Chave (2005),media/MD587.jpg,media/1634100394842.jpg,media/1634100414769.jpg,media/1634100472517.jpg,adopsipohonriau/587
588,MD0801,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,25,20,Hutan Desa Muara Dua,gambut,-,1.0385588,101.9891117,22.86665259,0.05,-,-,-,Indra,2021-10-13 08:43:00.000+07:00," Rp50,000 ",935.05,-,Chave (2005),media/MD588.jpg,media/1634100598202.jpg,media/1634100611266.jpg,media/1634100653660.jpg,adopsipohonriau/588
589,MD0802,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,29,25,Hutan Desa Muara Dua,gambut,-,1.0383743,101.9891441,20.80053074,0.05,-,-,-,Roni,2021-10-13 08:46:00.000+07:00," Rp50,000 ",1569.25,-,Chave (2005),media/MD589.jpg,media/1634100789293.jpg,media/1634100814171.jpg,media/1634100826890.jpg,adopsipohonriau/589
590,MD0803,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,18,Hutan Desa Muara Dua,gambut,-,1.0384576,101.9890703,19.88961864,0.05,-,-,-,Indra,2021-10-13 08:49:00.000+07:00," Rp50,000 ",311.26,-,Chave (2005),media/MD590.jpg,media/1634100968729.jpg,media/1634100983889.jpg,media/1634101003363.jpg,adopsipohonriau/590
591,MD0804,Leguminosae sp.,Kacang Kacang,Pohon Muda,icon/young_tree.svg,-,16,10,Hutan Desa Muara Dua,gambut,-,1.038475,101.9890988,19.40176102,0.05,-,-,-,Roni,2021-10-13 08:54:00.000+07:00," Rp50,000 ",287.39,-,Chave (2005),media/MD591.jpg,media/1634101158937.jpg,media/1634101182018.jpg,media/1634101203144.jpg,adopsipohonriau/591
592,MD0805,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,20,Hutan Desa Muara Dua,gambut,-,1.0385067,101.989067,20.3851169,0.05,-,-,-,Indra,2021-10-13 08:56:00.000+07:00," Rp50,000 ",344.97,-,Chave (2005),media/MD592.jpg,media/1634101325531.jpg,media/1634101339211.jpg,media/1634101362018.jpg,adopsipohonriau/592
593,MD0806,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,9,18,Hutan Desa Muara Dua,gambut,-,1.0384509,101.9890668,23.04711451,0.05,-,-,-,Roni,2021-10-13 08:59:00.000+07:00," Rp50,000 ",63.38,-,Chave (2005),media/MD593.jpg,media/1634101497148.jpg,media/1634101509640.jpg,media/1634101529380.jpg,adopsipohonriau/593
594,MD0808,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,10,12,Hutan Desa Muara Dua,gambut,-,1.0384242,101.9890827,23.88893692,0.05,-,-,-,Roni,2021-10-13 09:02:00.000+07:00," Rp50,000 ",87.51,-,Chave (2005),media/MD594.jpg,media/1634101664085.jpg,media/1634101685725.jpg,media/1634101726522.jpg,adopsipohonriau/594
595,MD0809,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,14,12,Hutan Desa Muara Dua,gambut,-,1.0383913,101.989055,24.0215157,0.05,-,-,-,Roni,2021-10-13 09:05:00.000+07:00," Rp50,000 ",223.69,-,Chave (2005),media/MD595.jpg,media/1634101855796.jpg,media/1634101870726.jpg,media/1634101897971.jpg,adopsipohonriau/595
596,MD0810,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,10,8,Hutan Desa Muara Dua,gambut,-,1.0385128,101.9889499,16.8670163,0.05,-,-,-,Roni,2021-10-13 09:09:00.000+07:00," Rp50,000 ",64.58,-,Chave (2005),media/MD596.jpg,media/1634102172986.jpg,media/1634102197773.jpg,media/1634102221932.jpg,adopsipohonriau/596
597,MD0818,Durio sp.,Durian,Pohon Muda,icon/young_tree.svg,-,16,11,Hutan Desa Muara Dua,gambut,-,1.038597,101.9889947,3.081714922,0.05,-,-,-,Roni,2021-10-13 09:28:00.000+07:00," Rp50,000 ",226.8,-,Chave (2005),media/MD597.jpg,media/1634102390293.jpg,media/1634102474767.jpg,media/1634102491733.jpg,adopsipohonriau/597
598,MD0823,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,10,12,Hutan Desa Muara Dua,gambut,-,1.0386681,101.9889517,16.52856812,0.05,-,-,-,Roni,2021-10-13 09:32:00.000+07:00," Rp50,000 ",87.51,-,Brown (1997),media/MD598.jpg,media/1634102624371.jpg,media/1634102638245.jpg,media/1634102660371.jpg,adopsipohonriau/598
599,MD0822,-,Kacangkacang,Pohon Muda,icon/young_tree.svg,-,18,15,Hutan Desa Muara Dua,gambut,-,1.038645,101.9888967,9.264328623,0.05,-,-,-,Roni,2021-10-13 09:34:00.000+07:00," Rp50,000 ",387.16,-,Brown (1997),media/MD599.jpg,media/1634103126504.jpg,media/1634103149862.jpg,media/1634103170241.jpg,adopsipohonriau/599
600,MD0824,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,43,18,Hutan Desa Muara Dua,gambut,-,1.038676,101.9888992,-2.069557415,0.05,-,-,-,Roni,2021-10-13 09:37:00.000+07:00," Rp200,000 ",2431.79,-,Chave (2005),media/MD600.jpg,media/1634103656991.jpg,media/1634103675272.jpg,media/1634103695422.jpg,adopsipohonriau/600
